year,sample_id,farm_name,producer_id,field_name,field_id,county,crop,longitude,latitude,sample_date,depth,start_depth_inches,end_depth_inches,huc8_name,hc12_name,huc12,density_g_ml,density2_mlb_ac,om_percent,ph,ph_ae,ec_mmhos_cm,est_ss_ds_m,effervescence,cec_meq_100g,est_cec_meq_100g,total_bases_meq_100g,no3_n_mg_kg,no3_n_lb_ac,nh4_n_mg_kg,nh4_n_lb_ac,p_olsen_mg_kg,bray_p_mg_kg,k_mg_kg,exch_k_meq_100g,ca_mg_kg,mg_mg_kg,na_mg_kg,s_mg_kg,s_lb_ac,b_mg_kg,cl_mg_kg,cu_mg_kg,fe_mg_kg,mn_mg_kg,zn_mg_kg,al_mg_kg,al_kcl_mg_kg,ca_kcl_mg_kg,mg_kcl_mg_kg,na_kcl_mg_kg,wilting_point,field_capacity,h2o_wet_dry,avl_h2o_in,avl_h2o_percent
2022,COLUMBIA CONSERVATION DISTRICT-1309-46.30637--117.84605-2022-11-28-0-3,,COLUMBIA CONSERVATION DISTRICT,Harri,1309,Columbia,,-117.8460452,46.306373,2022-11-28,0-3,0,3,Touchet,Patit Creek,170701020307,1.31,0.8909,4.56,4.65,6.85,0.15,0.39,0,,12.4981,7.9373,74.10000000000001,8.7298,1.4,1.2471,26.05,100.1,179.34,0.9173,5.9,1.1,0.02,3.5,6.2356,0.8400000000000001,14.549999999999999,0.42,54.5,14.9,0.63,52,121.5,1180,133.76,4.6,1.06,0.22,1.265,0.8056,122.0606
2022,COLUMBIA CONSERVATION DISTRICT-1309-46.30637--117.84605-2022-11-28-3-6,,COLUMBIA CONSERVATION DISTRICT,Harri,1309,Columbia,,-117.8460452,46.306373,2022-11-28,3-6,3,6,Touchet,Patit Creek,170701020307,1.4,0.9521,3.24,4.76,6.91,0.13,0.338,0,,13.0448,8.5045,5.5,5.236,0.8,0.7616,31.8,55.3,302.82,0.7745,6.6,1.1,0.03,5,4.76,0.08,1.1,0.93,95,17,0.29,45,121.3,1320,133.76,6.9,1.06,0.22,1.235,0.735,111.3636
2022,COLUMBIA CONSERVATION DISTRICT-1309-46.30637--117.84605-2022-11-28-6-12,,COLUMBIA CONSERVATION DISTRICT,Harri,1309,Columbia,,-117.8460452,46.306373,2022-11-28,6-12,6,12,Touchet,Patit Creek,170701020307,1.44,1.9587,2.46,5.44,7.26,0.15,0.39,0,,15.691,11.497,7.3,14.2963,0.7,1.3709,15.6,24,307.72,0.787,9.2,1.5,0.01,2,3.9168,0.11,1.2,0.89,63,3.7,0.13,12,7,1840,182.4,2.3,1.06,0.22,1.235,1.512,114.5455
2022,COLUMBIA CONSERVATION DISTRICT-1319-46.24632--118.05826-2022-11-28-0-3,,COLUMBIA CONSERVATION DISTRICT,Bundy Hollow,1319,Columbia,,-118.0582559,46.24632002,2022-11-28,0-3,0,3,Touchet,Whiskey Creek,170701020402,1.24,0.8433,4.36,5.32,7.24,0.21,0.546,0,,14.0974,10.0708,60.300000000000004,6.2397,1.8,1.5178,16.2,48.2,441.98,2.2608,6.3,1.5,0.01,4.5,7.5888,0.6749999999999999,14.1,0.46,42.5,8.65,1.05,19,8.1,1260,182.4,2.3,1.06,0.22,1.292,0.863,130.7576
2022,COLUMBIA CONSERVATION DISTRICT-1319-46.24632--118.05826-2022-11-28-3-6,,COLUMBIA CONSERVATION DISTRICT,Bundy Hollow,1319,Columbia,,-118.0582559,46.24632002,2022-11-28,3-6,3,6,Touchet,Whiskey Creek,170701020402,1.35,0.9181,3.26,4.44,7,0.24,0.624,0,,11.298400000000001,6.9033,17.7,16.2486,0.6,0.5508,37.1,60.1,501.76,1.2833,4.6,1,0.02,10,9.18,0.11,2.4,1.14,101,36.9,0.26,46,161.5,920,121.6,4.6,1.06,0.22,1.182,0.4941,74.8636
2022,COLUMBIA CONSERVATION DISTRICT-1319-46.24632--118.05826-2022-11-28-6-12,,COLUMBIA CONSERVATION DISTRICT,Bundy Hollow,1319,Columbia,,-118.0582559,46.24632002,2022-11-28,6-12,6,12,Touchet,Whiskey Creek,170701020402,1.28,1.7411,2.18,5.29,7.3,0.23,0.598,0,,16.2489,11.7308,13.1,22.8045,5.4,9.4003,23.3,34.3,508.62,1.3008,8.4,2,0.03,10,17.408,0.18,1.8,1.26,56,11.2,0.17,11,7.8,1680,243.2,6.9,1.06,0.22,1.191,1.0061,76.2197
2022,COLUMBIA CONSERVATION DISTRICT-1320-46.30361--117.83799-2022-11-28-0-3,,COLUMBIA CONSERVATION DISTRICT,Cahill,1320,Columbia,,-117.8379897,46.30361267,2022-11-28,0-3,0,3,Touchet,Lower North Fork Touchet River,170701020308,1.34,0.9113,4.46,4.7,7.13,0.57,1.482,0,,17.6318,11.987,61.4,99.8675,11.7,10.661,15.1,46.5,149.94,0.767,9,2.2,0.02,2.5,4.556,0.72,14.200000000000001,0.59,48,9.55,0.775,16,11.7,1800,267.52,4.6,1.06,0.22,1.276,0.8683,131.5606
2022,COLUMBIA CONSERVATION DISTRICT-1320-46.30361--117.83799-2022-11-28-3-6,,COLUMBIA CONSERVATION DISTRICT,Cahill,1320,Columbia,,-117.8379897,46.30361267,2022-11-28,3-6,3,6,Touchet,Lower North Fork Touchet River,170701020308,1.4,0.9521,3.72,4.64,6.98,0.28,0.728,0,,16.5813,11.0884,28.6,27.2272,4.1,3.9032,34.5,45.6,132.3,0.3384,8.7,2,0.05,7,6.664,0.11,1.8,1.3,91,23.2,0.39,28,67.2,1740,243.2,11.5,1.06,0.22,1.193,0.5586,84.6364
2022,COLUMBIA CONSERVATION DISTRICT-1320-46.30361--117.83799-2022-11-28-6-12,,COLUMBIA CONSERVATION DISTRICT,Cahill,1320,Columbia,,-117.8379897,46.30361267,2022-11-28,6-12,6,12,Touchet,Lower North Fork Touchet River,170701020308,1.41,1.9179,3.22,5.78,7.29,0.14,0.364,0,,19.8949,15.341,6.7,12.8479,1.2,2.3011,6.9,13,148.96,0.381,11.9,3,0.06,3,5.7528,0.15,1,1.12,60,2.9,0.48,6,3.6,2380,364.8,13.8,1.06,0.22,1.21,1.269,96.1364
2022,COLUMBIA CONSERVATION DISTRICT-1326-46.24391--118.08254-2022-11-28-0-3,,COLUMBIA CONSERVATION DISTRICT,Price,1326,Columbia,,-118.0825359,46.24390896,2022-11-28,0-3,0,3,Touchet,Whiskey Creek,170701020402,1.34,0.9113,3.92,5.28,7.25,0.43,1.118,0,,16.4195,11.8517,20.9,38.0882,69.8,63.6018,22.6,80.7,320.95,1.6417,7.7,2.5,0.01,3,5.4672,0.365,11.549999999999999,0.55,34,9.45,0.515,10,3.9,1540,304,2.3,1.06,0.22,1.104,0.1769,26.803
2022,COLUMBIA CONSERVATION DISTRICT-1326-46.24391--118.08254-2022-11-28-3-6,,COLUMBIA CONSERVATION DISTRICT,Price,1326,Columbia,,-118.0825359,46.24390896,2022-11-28,3-6,3,6,Touchet,Whiskey Creek,170701020402,1.41,0.9589,2.96,4.94,7.08,0.46,1.196,0,,12.4318,8.2604,34.8,33.3662,273.9,262.6153,46.7,85.3,445.9,1.1404,5.6,1.5,0.02,11,10.5468,0.4,7.6,1.29,89,33.7,0.84,24,60.6,1120,182.4,4.6,1.06,0.22,1.096,0.1523,23.0758
2022,COLUMBIA CONSERVATION DISTRICT-1326-46.24391--118.08254-2022-11-28-6-12,,COLUMBIA CONSERVATION DISTRICT,Price,1326,Columbia,,-118.0825359,46.24390896,2022-11-28,6-12,6,12,Touchet,Whiskey Creek,170701020402,1.4,1.9043,2.08,5,7.21,0.37,0.962,0,,19.1319,13.5864,32.3,61.4992,21.2,40.3648,30,41.5,213.64,0.5464,10,3,0.04,10,19.04,0.18,12.2,1.41,59,14.1,0.14,10,12.8,2000,364.8,9.2,1.06,0.22,1.107,0.3948,29.9091
2022,COLUMBIA CONSERVATION DISTRICT-1334-46.24518--118.11586-2022-11-28-0-3,,COLUMBIA CONSERVATION DISTRICT,Home place across,1334,Columbia,,-118.11586,46.24518,2022-11-28,0-3,0,3,Touchet,Wilson Creek-Touchet River,170701020403,1.35,0.9181,2.9,5.4,7.31,0.2,0.52,0,,14.7196,10.6715,48.45,13.77,27.2,24.9696,14.8,44.7,305.27,1.5615,6.6,2.5,0.01,2,3.672,0.755,14.15,0.53,31.5,4.45,1.07,8,4,1320,304,2.3,1.06,0.22,1.249,0.7654,115.9697
2022,COLUMBIA CONSERVATION DISTRICT-1334-46.24518--118.11586-2022-11-28-3-6,,COLUMBIA CONSERVATION DISTRICT,Home place across,1334,Columbia,,-118.11586,46.24518,2022-11-28,3-6,3,6,Touchet,Wilson Creek-Touchet River,170701020403,1.44,0.9793,1.88,4.8,7.14,0.22,0.572,0,,14.7282,9.8674,14.3,14.0026,4.9,4.7981,40.5,60.2,370.44,0.9474,6.5,2.4,0.02,6,5.8752,0.07,1.9,1.34,73,11,0.14,19,75.1,1300,291.84,4.6,1.06,0.22,1.18,0.5184,78.5455
2022,COLUMBIA CONSERVATION DISTRICT-1334-46.24518--118.11586-2022-11-28-6-12,,COLUMBIA CONSERVATION DISTRICT,Home place across,1334,Columbia,,-118.11586,46.24518,2022-11-28,6-12,6,12,Touchet,Wilson Creek-Touchet River,170701020403,1.43,1.9451,1.82,5.1,7.27,0.24,0.624,0,,16.7926,11.8939,14,27.2272,1.7,3.3062,30.7,42.3,220.5,0.5639,8.4,2.9,0.03,5,9.724,0.07,4.3,1.32,58,6,0.11,8,20.5,1680,352.64,6.9,1.06,0.22,1.187,1.0897,82.553
2022,COLUMBIA CONSERVATION DISTRICT-1352-46.23344--118.08492-2022-11-28-0-3,,COLUMBIA CONSERVATION DISTRICT,Huff,1352,Columbia,,-118.0849155,46.23344416,2022-11-28,0-3,0,3,Touchet,Whiskey Creek,170701020402,1.32,0.8977,4.14,5.41,7.29,0.27,0.702,0,,15.2222,11.0837,49.85,16.4261,2.6,2.3338,13.25,39.7,284.2,1.4537,7.4,2.2,0.03,1.5,2.6928,0.72,13.5,0.54,31.5,6,0.915,9,3.5,1480,267.52,6.9,1.06,0.22,1.311,0.994,150.6061
2022,COLUMBIA CONSERVATION DISTRICT-1352-46.23344--118.08492-2022-11-28-3-6,,COLUMBIA CONSERVATION DISTRICT,Huff,1352,Columbia,,-118.0849155,46.23344416,2022-11-28,3-6,3,6,Touchet,Whiskey Creek,170701020402,1.37,0.9317,3.02,5,7.21,0.29,0.754,0,,16.2006,11.2902,25.6,23.849,9.4,8.757,36.6,60.6,414.54,1.0602,8,2.2,0.03,6,5.5896,0.12,3.4,1.16,63,18.4,0.37,11,11.7,1600,267.52,6.9,1.06,0.22,1.21,0.6165,93.4091
2022,COLUMBIA CONSERVATION DISTRICT-1352-46.23344--118.08492-2022-11-28-6-12,,COLUMBIA CONSERVATION DISTRICT,Huff,1352,Columbia,,-118.0849155,46.23344416,2022-11-28,6-12,6,12,Touchet,Whiskey Creek,170701020402,1.42,1.9315,1.7,5.18,7.3,0.24,0.624,0,,17.2825,12.3919,18.1,34.9547,1.2,2.3174,19.5,26.7,294,0.7519,8.8,2.8,0.04,3,5.7936,0.11,1.6,1.23,47,6.4,0.12,7,12.9,1760,340.48,9.2,1.06,0.22,1.191,1.1161,84.553
2022,COLUMBIA CONSERVATION DISTRICT-1353-46.2451--118.08151-2022-11-28-0-3,,COLUMBIA CONSERVATION DISTRICT,Winnett,1353,Columbia,,-118.0815058,46.24509517,2022-11-28,0-3,0,3,Touchet,Whiskey Creek,170701020402,1.28,0.8705,4.42,5.23,7.26,0.91,2.366,0,,19.2437,14.0097,50.55,87.9974,64.1,55.7926,28.55,67.8,410.5,2.0997,9,2.9,0.01,2.5,4.352,0.32,11.200000000000001,0.42,35,11.15,0.695,4,2.1,1800,352.64,2.3,1.06,0.22,1.112,0.1997,30.2576
2022,COLUMBIA CONSERVATION DISTRICT-1353-46.2451--118.08151-2022-11-28-3-6,,COLUMBIA CONSERVATION DISTRICT,Winnett,1353,Columbia,,-118.0815058,46.24509517,2022-11-28,3-6,3,6,Touchet,Whiskey Creek,170701020402,1.33,0.9045,3.28,4.91,7.13,0.55,1.43,0,,19.069,13.4065,53,47.9332,82.9,74.9748,51.3,67.7,460,1.1765,9.4,2.8,0.03,9,8.1396,0.25,8.8,1.09,105,18.2,0.94,7,8.1,1880,340.48,6.9,1.06,0.22,1.115,0.2194,33.2424
2022,COLUMBIA CONSERVATION DISTRICT-1353-46.2451--118.08151-2022-11-28-6-12,,COLUMBIA CONSERVATION DISTRICT,Winnett,1353,Columbia,,-118.0815058,46.24509517,2022-11-28,6-12,6,12,Touchet,Whiskey Creek,170701020402,1.27,1.7275,2.74,5.8,7.36,0.34,0.884,0,,21.5369,16.6891,23.2,40.071,6.3,10.8814,38.1,40.1,418,1.0691,11.6,4,0.02,6,10.3632,0.25,4.8,0.99,74,3,0.68,2,2.2,2320,486.4,4.6,1.06,0.22,1.105,0.3429,25.9773
2022,COLUMBIA CONSERVATION DISTRICT-1358-46.23509--118.09074-2022-11-28-0-3,,COLUMBIA CONSERVATION DISTRICT,McCowen,1358,Columbia,,-118.0907395,46.23509137,2022-11-28,0-3,0,3,Touchet,Wilson Creek-Touchet River,170701020403,1.38,0.9385,4.06,5.03,7.18,0.25,0.65,0,,14.3029,9.8439,42.65,20.6448,16.1,15.1082,22.05,70.6,251,1.2839,6.6,1.9,0.06,2.5,4.692,0.6749999999999999,14.4,0.47,39.5,11.4,0.885,13,13.7,1320,231.04,13.8,1.06,0.22,1.291,0.9563,144.8939
2022,COLUMBIA CONSERVATION DISTRICT-1358-46.23509--118.09074-2022-11-28-3-6,,COLUMBIA CONSERVATION DISTRICT,McCowen,1358,Columbia,,-118.0907395,46.23509137,2022-11-28,3-6,3,6,Touchet,Wilson Creek-Touchet River,170701020403,1.4,0.9521,2.58,4.72,7.08,0.21,0.546,0,,14.4895,9.5745,17.6,16.7552,18.4,17.5168,35.5,63.8,295,0.7545,7,1.8,0.02,7,6.664,0.1,1.4,1.01,73,18.9,0.2,22,72.3,1400,218.88,4.6,1.06,0.22,1.18,0.504,76.3636
2022,COLUMBIA CONSERVATION DISTRICT-1358-46.23509--118.09074-2022-11-28-6-12,,COLUMBIA CONSERVATION DISTRICT,McCowen,1358,Columbia,,-118.0907395,46.23509137,2022-11-28,6-12,6,12,Touchet,Wilson Creek-Touchet River,170701020403,1.35,1.8363,1.74,5.43,7.38,0.25,0.65,0,,19.0882,14.1794,17.5,32.13,2.5,4.59,24.2,29.3,207,0.5294,10.5,3.1,0.05,5,9.18,0.08,5.7,1.12,37,7.2,0.08,4,3.9,2100,376.96,11.5,1.06,0.22,1.191,1.0611,80.3864
2022,COLUMBIA CONSERVATION DISTRICT-1311-46.22412--117.96229-2022-11-22-0-3,,COLUMBIA CONSERVATION DISTRICT,Brown,1311,Columbia,,-117.9622938,46.22411761,2022-11-22,0-3,0,3,Touchet,Payne Hollow-Touchet River,170701020401,1.23,0.8365,5.08,5.15,7.05,0.14,0.364,0,,12.735900000000001,8.7718,72,7.8622,4.2,3.5129,17.75,66.2,158.7,0.8118,6.3,1.6,0.06,2.5,4.182,1.05,14,0.38,40.5,9.45,0.625,27,30,1260,194.56,13.8,1.04,0.2,1.1018,0.228,38
2022,COLUMBIA CONSERVATION DISTRICT-1311-46.22412--117.96229-2022-11-22-3-6,,COLUMBIA CONSERVATION DISTRICT,Brown,1311,Columbia,,-117.9622938,46.22411761,2022-11-22,3-6,3,6,Touchet,Payne Hollow-Touchet River,170701020401,1.42,0.9657,3.46,4.9,6.88,0.11,0.286,0,,12.4395,8.2147,5.2,5.0211,3.7,3.5727,31.2,60,126.96,0.3247,6.3,1.5,0.09,7,6.7592,0.06,2.5,0.94,89,16,0.35,45,114.5,1260,182.4,20.7,1.04,0.2,1.0532,0.0562,9.3667
2022,COLUMBIA CONSERVATION DISTRICT-1311-46.22412--117.96229-2022-11-22-6-12,,COLUMBIA CONSERVATION DISTRICT,Brown,1311,Columbia,,-117.9622938,46.22411761,2022-11-22,6-12,6,12,Touchet,Payne Hollow-Touchet River,170701020401,1.44,1.9587,3.06,6.35,7.32,0.14,0.364,0,,15.9766,12.9982,6.1,11.9462,1.8,3.5251,11.2,24,120.52,0.3082,9.7,2.8,0.19,4,7.8336,0.11,4,0.83,58,2.5,0.23,7,2.4,1940,340.48,43.7,1.04,0.2,1.0638,0.2056,17.1333
2022,COLUMBIA CONSERVATION DISTRICT-1346-46.21057--117.97737-2022-11-22-0-3,,COLUMBIA CONSERVATION DISTRICT,Harting,1346,Columbia,,-117.9773726,46.21056751,2022-11-22,0-3,0,3,Touchet,Whiskey Creek,170701020402,1.34,0.9113,3.78,4.87,7.1,0.24,0.624,0,,11.7173,7.6124,50.2,23.4178,8.8,8.0186,15.45,54.7,149.04,0.7624,5.4,1.4,0.05,3,5.4672,1.1400000000000001,14.6,0.415,37.5,11.1,0.25,23,53.2,1080,170.24,11.5,1.04,0.2,1.051,0.0442,7.3667
2022,COLUMBIA CONSERVATION DISTRICT-1346-46.21057--117.97737-2022-11-22-3-6,,COLUMBIA CONSERVATION DISTRICT,Harting,1346,Columbia,,-117.9773726,46.21056751,2022-11-22,3-6,3,6,Touchet,Whiskey Creek,170701020402,1.41,0.9589,3.02,4.52,6.93,0.2,0.52,0,,11.2187,6.9171,21.3,20.4224,6,5.7528,30.6,56.6,143.52,0.3671,5.3,1.2,0.05,7,6.7116,0.04,0.9,0.98,85,23.3,0.38,44,188.2,1060,145.92,11.5,1.04,0.2,1.044,0.0169,2.8167
2022,COLUMBIA CONSERVATION DISTRICT-1346-46.21057--117.97737-2022-11-22-6-12,,COLUMBIA CONSERVATION DISTRICT,Harting,1346,Columbia,,-117.9773726,46.21056751,2022-11-22,6-12,6,12,Touchet,Whiskey Creek,170701020402,1.48,2.0131,2.4,5.1,7.12,0.18,0.468,0,,14.5408,10.1247,15.1,30.3933,3.6,7.2461,13.1,25,142.6,0.3647,7.7,2,0.06,4,8.0512,0.05,0.9,1,61,6.5,0.2,18,40,1540,243.2,13.8,1.04,0.2,1.056,0.1421,11.8417
2022,COLUMBIA CONSERVATION DISTRICT-1375-46.33936--117.83333-2022-11-22-0-3,,COLUMBIA CONSERVATION DISTRICT,Patit Hillside,1375,Columbia,,-117.8333286,46.33935596,2022-11-22,0-3,0,3,Touchet,North Patit Creek,170701020306,1.25,0.8501,6.24,5.05,7.08,0.26,0.676,0,,17.3155,12.2341,49.55,16.83,3.8,3.23,17.25,61.5,237.36,1.2141,8.8,2.2,0.02,3.5,5.95,1.05,12.600000000000001,0.62,43,13.95,0.4,17,13.3,1760,267.52,4.6,1.05,0.2,1.3829,1.2484,208.0667
2022,COLUMBIA CONSERVATION DISTRICT-1375-46.33936--117.83333-2022-11-22-3-6,,COLUMBIA CONSERVATION DISTRICT,Patit Hillside,1375,Columbia,,-117.8333286,46.33935596,2022-11-22,3-6,3,6,Touchet,North Patit Creek,170701020306,1.45,0.9861,2.94,4.6,6.91,0.23,0.598,0,,14.9273,9.7529,20.9,20.6074,4.2,4.1412,33.6,62.6,200.56,0.5129,7.1,2.1,0.04,6,5.916,0.07,5.7,1.47,87,36.4,0.24,32,152.6,1420,255.36,9.2,1.05,0.2,1.2385,0.82,136.6667
2022,COLUMBIA CONSERVATION DISTRICT-1375-46.33936--117.83333-2022-11-22-6-12,,COLUMBIA CONSERVATION DISTRICT,Patit Hillside,1375,Columbia,,-117.8333286,46.33935596,2022-11-22,6-12,6,12,Touchet,North Patit Creek,170701020306,1.48,2.0131,1.88,5.4,7.27,0.27,0.702,0,,20.9641,15.6229,19.9,40.0547,2.9,5.8371,13,21.1,138,0.3529,11.6,3.6,0.07,3,6.0384,0.1,6.6,1.51,43,10.3,0.11,6,7.5,2320,437.76,16.1,1.05,0.2,1.2411,1.697,141.4167
2022,COLUMBIA CONSERVATION DISTRICT-1343-46.24012--117.9174-2022-11-22-0-3,,COLUMBIA CONSERVATION DISTRICT,Rotha East,1343,Columbia,,-117.917405,46.24011666,2022-11-22,0-3,0,3,Touchet,South Fork Touchet River,170701020304,1.35,0.9181,4.26,5.02,7.03,0.15,0.39,0,,14.0043,9.5965,38.15,9.8226,14.1,12.9438,9.85,32.1,167.44,0.8565,6.5,2.2,0.04,2.5,4.59,1.1400000000000001,14.9,0.515,38.5,9.55,0.19,22,45,1300,267.52,9.2,1.04,0.2,1.0484,0.034,5.6667
2022,COLUMBIA CONSERVATION DISTRICT-1343-46.24012--117.9174-2022-11-22-3-6,,COLUMBIA CONSERVATION DISTRICT,Rotha East,1343,Columbia,,-117.917405,46.24011666,2022-11-22,3-6,3,6,Touchet,South Fork Touchet River,170701020304,1.45,0.9861,2.54,4.6,6.8,0.17,0.442,0,,12.8076,8.1124,11,10.846,54,53.244,26.4,43.2,141.68,0.3624,5.9,1.8,0.05,7,6.902,0.05,0.3,1.24,90,33.1,0.18,53,255.6,1180,218.88,11.5,1.04,0.2,1.0445,0.0196,3.2667
2022,COLUMBIA CONSERVATION DISTRICT-1343-46.24012--117.9174-2022-11-22-6-12,,COLUMBIA CONSERVATION DISTRICT,Rotha East,1343,Columbia,,-117.917405,46.24011666,2022-11-22,6-12,6,12,Touchet,South Fork Touchet River,170701020304,1.45,1.9723,1.54,5.8,7.32,0.16,0.416,0,,21.0962,16.3353,6.5,12.818,2.4,4.7328,5.1,5.7,92,0.2353,11.6,4.4,0.1,3,5.916,0.09,0.8,1.1,40,4.2,0.09,4,8.8,2320,535.04,23,1.04,0.2,1.0852,0.3932,32.7667
2022,COLUMBIA CONSERVATION DISTRICT-1372-46.3584--117.90117-2022-11-22-0-3,,COLUMBIA CONSERVATION DISTRICT,Hunter #1,1372,Columbia,,-117.9011739,46.35839855,2022-11-22,0-3,0,3,Touchet,Patit Creek,170701020307,1.37,0.9317,4.54,6.1,7.35,0.12,0.312,0,,16.4193,13.0047,77,3.1674,1.7,1.5837,9.25,33.9,329.36,1.6847,8.9,2.4,0.02,1.5,2.7948,0.96,14.5,0.5,26,4.45,0.225,5,1.5,1780,291.84,4.6,1.05,0.2,1.3089,1.0641,177.35
2022,COLUMBIA CONSERVATION DISTRICT-1372-46.3584--117.90117-2022-11-22-3-6,,COLUMBIA CONSERVATION DISTRICT,Hunter #1,1372,Columbia,,-117.9011739,46.35839855,2022-11-22,3-6,3,6,Touchet,Patit Creek,170701020307,1.45,0.9861,3.24,5,7.01,0.11,0.286,0,,15.3825,10.6494,3.5,3.451,1.8,1.7748,22.2,42.7,285.2,0.7294,8.1,1.8,0.02,4,3.944,0.07,1.1,1.33,79,19.4,0.33,24,41.4,1620,218.88,4.6,1.05,0.2,1.2608,0.917,152.8333
2022,COLUMBIA CONSERVATION DISTRICT-1372-46.3584--117.90117-2022-11-22-6-12,,COLUMBIA CONSERVATION DISTRICT,Hunter #1,1372,Columbia,,-117.9011739,46.35839855,2022-11-22,6-12,6,12,Touchet,Patit Creek,170701020307,1.44,1.9587,2.3,5.57,7.25,0.12,0.312,0,,15.9288,11.8665,3.7,7.2461,1.1,2.1542,22.8,35.6,178.48,0.4565,9.1,2.3,0.01,4,7.8336,0.13,0.7,1.34,53,7.8,0.13,8,2.6,1820,279.68,2.3,1.05,0.2,1.2323,1.5751,131.2583
2022,COLUMBIA CONSERVATION DISTRICT-1342-46.38238--117.86479-2022-11-22-0-3,,COLUMBIA CONSERVATION DISTRICT,Gaines,1342,Columbia,,-117.8647883,46.38237683,2022-11-22,0-3,0,3,Touchet,Upper Whetstone Hollow,170701020501,1.4,0.9521,3.38,4.92,7.13,0.16,0.416,0,,16.7875,11.6382,72.1,4.8552,3.5,3.332,8.65,28.5,79.8,0.4082,8.2,3,0.03,3,5.712,1.1400000000000001,14.8,0.645,34.5,15.5,0.305,15,64.9,1640,364.8,6.9,1.05,0.2,1.26,0.882,147
2022,COLUMBIA CONSERVATION DISTRICT-1342-46.38238--117.86479-2022-11-22-3-6,,COLUMBIA CONSERVATION DISTRICT,Gaines,1342,Columbia,,-117.8647883,46.38237683,2022-11-22,3-6,3,6,Touchet,Upper Whetstone Hollow,170701020501,1.5,1.0202,1.54,5.15,7.24,0.16,0.416,0,,20.8382,15.1474,4.3,4.386,4,4.08,9.6,16.2,69.35,0.1774,11.1,3.8,0.07,5,5.1,0.06,0.4,1.16,46,20.8,0.1,8,62.6,2220,462.08,16.1,1.05,0.2,1.2106,0.7227,120.45
2022,COLUMBIA CONSERVATION DISTRICT-1342-46.38238--117.86479-2022-11-22-6-12,,COLUMBIA CONSERVATION DISTRICT,Gaines,1342,Columbia,,-117.8647883,46.38237683,2022-11-22,6-12,6,12,Touchet,Upper Whetstone Hollow,170701020501,1.5,2.0403,0.94,6.35,7.49,0.17,0.442,0,,21.8967,17.8331,5.5,11.22,1.5,3.06,1.5,4,59.85,0.15310000000000001,13,4.6,0.08,4,8.16,0.07,0.5,1.05,21,2.3,0.07,1,3.5,2600,559.36,18.4,1.05,0.2,1.2151,1.4859,123.825
2023,COLUMBIA CONSERVATION DISTRICT-1343-46.24012--117.9174-2023-05-04-0-3,,COLUMBIA CONSERVATION DISTRICT,Rotha East,1343,Columbia,,-117.917405,46.24011666,2023-05-04,0-3,0,3,Touchet,South Fork Touchet River,170701020304,1.19,0.8093,4.16,5.62,7.3,0.35,0.91,0,,18.3289,13.8521,29.55,26.8654,3.7,2.994,13.35,51.7,213.5,1.0921,10.6,2.1,0.06,2,3.2368,0.46499999999999997,14.9,0.48,28.5,6.55,0.26,11,4.5,2120,255.36,13.8,,,,,
2023,COLUMBIA CONSERVATION DISTRICT-1343-46.24012--117.9174-2023-05-04-3-6,,COLUMBIA CONSERVATION DISTRICT,Rotha East,1343,Columbia,,-117.917405,46.24011666,2023-05-04,3-6,3,6,Touchet,South Fork Touchet River,170701020304,1.19,0.8093,2.72,4.48,6.82,0.22,0.572,0,,13.7113,8.6538,18.9,15.2939,17.9,14.4847,25.8,51.1,197,0.5038,6.7,1.4,0.05,6,4.8552,0.08,0.7,1.23,108,29.8,0.28,63,172.8,1340,170.24,11.5,,,,,
2023,COLUMBIA CONSERVATION DISTRICT-1343-46.24012--117.9174-2023-05-04-6-12,,COLUMBIA CONSERVATION DISTRICT,Rotha East,1343,Columbia,,-117.917405,46.24011666,2023-05-04,6-12,6,12,Touchet,South Fork Touchet River,170701020304,1.27,1.7275,2.08,5.55,7.27,0.18,0.468,0,,17.7115,13.2587,11.8,20.381,1.8,3.109,7.1,10,195,0.4987,10.1,2.6,0.06,2,3.4544,0.14,0.6,1.2,50,5.8,0.12,11,6.4,2020,316.16,13.8,,,,,
2023,COLUMBIA CONSERVATION DISTRICT-1311-46.22412--117.96229-2023-05-04-0-3,,COLUMBIA CONSERVATION DISTRICT,Brown,1311,Columbia,,-117.9622938,46.22411761,2023-05-04,0-3,0,3,Touchet,Payne Hollow-Touchet River,170701020401,1.08,0.7345,2.62,4.6,7.1,0.28,0.728,0,,16.9116,11.2886,10.65,15.6427,30.4,22.3258,6.9,25.3,89.45,0.1586,7.6,3.4,0.13,2,2.9376,1.23,14.9,0.51,36.5,14.2,0.245,21,118.9,1520,413.44,29.9,,,,,
2023,COLUMBIA CONSERVATION DISTRICT-1311-46.22412--117.96229-2023-05-04-3-6,,COLUMBIA CONSERVATION DISTRICT,Brown,1311,Columbia,,-117.9622938,46.22411761,2023-05-04,3-6,3,6,Touchet,Payne Hollow-Touchet River,170701020401,1.13,0.7685,1.68,4.71,7.12,0.17,0.442,0,,21.3582,14.8946,12,9.2208,38.6,29.6602,12,24.7,37,0.0946,10,4.6,0.2,3,2.3052,0.03,0.5,1.09,61,39.9,0.24,18,137.6,2000,559.36,46,,,,,
